dataset,heuristic,model,method,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,3,15,15,0.065094,40.426019,40.491113,0.11912099264157613,1.9650000411166666,0.16666666666666663,0.028571428571428574,0.1608771439452678,0.1608771439452678,0.0801351362463964,0.040414250641576166,0.6666667428750002,0.16666666666666666,0.02857142857142857,0.1587499347020246,0.1587499347020246,0.04504504710472973,0.18186411064157615,3.0000000584583333,0.16666666666666666,0.02857142857142857,0.16257290389121376,0.16257290389121376,0.10810810968806307,0.05294265980952381,0.8733332924412699,0.0,0.0,0.0014308826975546977,0.0236036024984127,0.000505179999999994,0.008333365083333233,0.0,0.0,1.3653513513513351e-05,0.00022522608333333063,0.14144985999999998,2.333333315583333,0.0,0.0,0.003822969189189189,0.06306306258333333,0.006306306306306306,0.0,0.006306306306306306,1.0,0.02702702702702703,0.7584693798455784,0.050564625323038556,0.050564625323038556,0.8700361010830325
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,3,20,20,0.065094,54.596534,54.661628,0.14819399014157614,2.4445833623770836,0.16666666666666663,0.02857142857142857,0.16166290063445699,0.16166290063445699,0.09309684763181307,0.040414250641576166,0.6666667428750002,0.16666666666666666,0.02857142857142857,0.1587499347020246,0.1587499347020246,0.04504504710472973,0.23238191064157615,3.833333267625,0.16666666666666666,0.02857142857142857,0.1639382498371597,0.1639382498371597,0.13063062885472973,0.06974381847368422,1.1504824055721492,0.0,0.0,0.0018849680668563303,0.031094119069517548,0.000505179999999994,0.008333365083333233,0.0,0.0,1.3653513513513351e-05,0.00022522608333333063,0.19196765999999998,3.1666665247499997,0.0,0.0,0.005188315135135135,0.08558558175,0.006418918918918919,0.0,0.006418918918918919,1.0,0.02702702702702703,1.2615306033103744,0.06307653016551872,0.06307653016551872,0.8700361010830326
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,4,5,5,0.065094,4.297716,4.3628100000000005,1.5104824474532208e-09,2.4916666706113753e-08,0.6857142857142857,0.27428571428571424,0.6486486486894726,0.6486486486894726,0.25945946013288285,1.5104824474532208e-09,2.4916666706113753e-08,0.6428571428571429,0.2571428571428571,0.608108108148932,0.608108108148932,0.24324324391666666,1.5104824474532208e-09,2.4916666706113753e-08,0.7857142857142857,0.3142857142857143,0.7432432432840671,0.7432432432840671,0.29729729797072074,0.0,0.0,0.32785714285714285,0.05714285714285714,0.31013513513513513,0.05405405405405405,0.0,0.0,0.14285714285714285,0.02857142857142857,0.13513513513513511,0.027027027027027025,0.0,0.0,0.5714285714285714,0.11428571428571428,0.5405405405405405,0.1081081081081081,0.0,0.010810810810810811,0.010810810810810811,5.3,0.14324324324324325,0.8370067991615646,0.1674013598323129,0.1674013598323129,0.7386363636363636
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,4,10,10,0.065094,9.209255,9.274349,1.5104824474532208e-09,2.4916666706113753e-08,0.7714285714285714,0.3085714285714286,0.7297297297705535,0.7297297297705535,0.29189189256531534,1.5104824474532208e-09,2.4916666706113753e-08,0.6428571428571429,0.2571428571428571,0.608108108148932,0.608108108148932,0.24324324391666666,1.5104824474532208e-09,2.4916666706113753e-08,0.8571428571428571,0.34285714285714286,0.8108108108516346,0.8108108108516346,0.32432432499774777,0.0,0.0,0.5097354497354497,0.08761904761904761,0.4821821821821822,0.08288288288288287,0.0,0.0,0.14285714285714285,0.02857142857142857,0.13513513513513511,0.027027027027027025,0.0,0.0,0.7142857142857143,0.14285714285714285,0.6756756756756757,0.13513513513513511,0.0,0.01864864864864865,0.01864864864864865,5.9,0.15945945945945947,2.007074822812925,0.2007074822812925,0.2007074822812925,0.7528409090909091
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,4,15,15,0.065094,11.347151,11.412245,0.006331564968763155,0.10444444046388889,0.6476190476190476,0.259047619047619,0.6127837359901468,0.6127837359901468,0.24786786776028524,1.5104824474532208e-09,2.4916666706113753e-08,0.6428571428571429,0.2571428571428571,0.608108108148932,0.608108108148932,0.24324324391666666,0.015155338489517549,0.24999993783333324,0.7142857142857143,0.2857142857142857,0.6760852794186356,0.6760852794186356,0.2770270253468468,0.009506969523809522,0.15682538476984126,0.1696145124716553,0.03210884353741497,0.16070310556842554,0.03461175428592879,0.0,0.0,0.0,0.0,0.0,0.0,0.025258899999999994,0.4166666045833332,0.42857142857142855,0.08571428571428572,0.40608807837837835,0.09234234066441442,0.005585585585585586,0.007087087087087087,0.012672672672672672,5.033333333333333,0.13603603603603603,2.300408153711735,0.15336054358078233,0.15336054358078233,0.7429924242424243
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,4,20,20,0.065094,14.5053,14.570394,0.011821165499999998,0.19499997589374995,0.6285714285714284,0.2514285714285714,0.594914085554054,0.594914085554054,0.24310810745658779,1.5104824474532208e-09,2.4916666706113753e-08,0.5,0.2,0.4729729730137968,0.4729729730137968,0.18918918986261263,0.025258901510482448,0.41666662950000005,0.7142857142857143,0.2857142857142857,0.6763583486894725,0.6763583486894725,0.281531530527027,0.016670874157894738,0.2749999616296052,0.19360902255639098,0.0374436090225564,0.18359423415220483,0.042852061551867,0.0,0.0,0.0,0.0,0.0,0.0,0.045466019999999996,0.74999988825,0.42857142857142855,0.08571428571428572,0.4066342167567567,0.10135134833108109,0.005878378378378378,0.008412162162162163,0.01429054054054054,4.9,0.13243243243243244,2.989931956837925,0.14949659784189623,0.14949659784189623,0.7431818181818183
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,5,5,5,0.065094,4.406716,4.4718100000000005,3.543824206309054e-09,5.845833346990644e-08,0.4222222222222222,0.10857142857142857,0.39939939949517844,0.39939939949517844,0.10270270428265765,3.543824206309054e-09,5.845833346990644e-08,0.2222222222222222,0.05714285714285714,0.21021021030598921,0.21021021030598921,0.05405405563400901,3.543824206309054e-09,5.845833346990644e-08,0.5555555555555556,0.14285714285714285,0.5255255256213046,0.5255255256213046,0.1351351367150901,0.0,0.0,0.2819047619047619,0.05142857142857142,0.26666666666666666,0.048648648648648644,0.0,0.0,0.14285714285714285,0.02857142857142857,0.13513513513513511,0.027027027027027025,0.0,0.0,0.42857142857142855,0.08571428571428572,0.4054054054054054,0.08108108108108109,0.0,0.00972972972972973,0.00972972972972973,2.4,0.06486486486486487,0.9319727974668368,0.18639455949336736,0.18639455949336736,0.9010830324909748
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,5,10,10,0.065094,7.467362,7.532456,0.008440515417529682,0.13923333557500006,0.3111111111111111,0.08,0.29452241633260595,0.29452241633260595,0.07943873879932432,3.543824206309054e-09,5.845833346990644e-08,0.2222222222222222,0.05714285714285714,0.21021021030598921,0.21021021030598921,0.05405405563400901,0.0202071235438242,0.33333334212500004,0.4444444444444444,0.11428571428571428,0.4209665588945778,0.4209665588945778,0.11711711735472972,0.013709857333333332,0.2261555215944444,0.09841269841269842,0.01904761904761905,0.09346362977777779,0.024130329412462462,0.0,0.0,0.0,0.0,0.0,0.0,0.04041423999999999,0.6666665673333332,0.2857142857142857,0.05714285714285714,0.271362547027027,0.07207206938738739,0.005405405405405406,0.004054054054054054,0.00945945945945946,1.9,0.051351351351351354,1.8656312900027212,0.1865631290002721,0.1865631290002721,0.9108303249097472
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,5,15,15,0.065094,9.863812,9.928906,0.015747410708764842,0.25976666248333335,0.28148148148148155,0.07238095238095238,0.2666918719610978,0.2666918719610978,0.07548918907612612,3.543824206309054e-09,5.845833346990644e-08,0.2222222222222222,0.05714285714285714,0.21021021030598921,0.21021021030598921,0.05405405563400901,0.0353624664561758,0.5833333529166667,0.4444444444444444,0.11428571428571428,0.4213761627570738,0.4213761627570738,0.12387387440315314,0.024033580952380958,0.3964539457936508,0.09659863945578231,0.01904761904761905,0.09202664761904762,0.028732989525954527,0.0,0.0,0.0,0.0,0.0,0.0,0.06592574000000001,1.0875000194166669,0.2857142857142857,0.05714285714285714,0.272052047027027,0.08344594647072072,0.006006006006006006,0.004204204204204204,0.01021021021021021,1.7666666666666666,0.047747747747747746,2.7834374139588434,0.18556249426392288,0.18556249426392288,0.9116726835138389
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,randomForestClassifier,genetic,0.2,5,20,20,0.065094,13.177217,13.242311,0.021643848354382423,0.35703331514583336,0.2833333333333333,0.07285714285714284,0.26860298689246076,0.26860298689246076,0.07856846797691441,3.543824206309054e-09,5.845833346990644e-08,0.2222222222222222,0.05714285714285714,0.21021021030598921,0.21021021030598921,0.05405405563400901,0.05051780354382421,0.8333332676250002,0.4444444444444444,0.11428571428571428,0.4217857664621454,0.4217857664621454,0.13063062885472973,0.03148429094736842,0.5193596160859649,0.09060150375939849,0.017894736842105265,0.08655505196017069,0.030964200150260787,0.0,0.0,0.0,0.0,0.0,0.0,0.08588027000000001,1.416666620541667,0.2857142857142857,0.05714285714285714,0.2725913586486486,0.09234234109572073,0.006148648648648648,0.00402027027027027,0.01016891891891892,1.775,0.047972972972972976,3.7385768702102045,0.18692884351051023,0.18692884351051023,0.9120938628158844
