dataset,heuristic,model,method,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,8,20,20,0.00962,64.61826,64.62788,0.4541895864743439,4.820499151723963,0.7320528083028084,0.42105263157894735,0.6461686856427459,0.5961075755410051,2.220205533062808,0.004243535344777345,0.7033150082185978,0.625,0.2631578947368421,0.3510120439654965,0.3510120439654965,0.4366591210311873,1.4142829887072914,13.715548604259613,0.7857142857142857,0.5789473684210527,1.2683752180513101,1.0214274491315738,5.971108248812781,0.7442403970280775,6.841834069879437,0.5694493006993007,0.34986149584487525,0.6246735962258765,3.012736629393081,0.0,0.0,0.0,0.0,0.0,0.0,1.7325288626192632,18.038082202238776,0.8666666666666667,0.6842105263157895,1.1977079630393044,7.8097985538630255,0.019411764705882354,0.06536764705882353,0.08477941176470588,4.775,0.14044117647058824,473.074978173565,23.65374890867825,23.65374890867825,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,9,5,5,0.00962,14.563837,14.573457,1.414250487675139,3.0872532958491306,0.6933333333333334,0.3789473684210526,1.2136815986826164,0.9697894164936847,1.4829866512319947,1.4142135623730951,2.000000007361971,0.6363636363636364,0.3157894736842105,1.1791443850450283,0.9379382048274242,1.0000000030313998,1.4143729338910425,5.518942315169915,0.8,0.42105263157894735,1.2793308070405331,1.0294476786610174,2.5077997768346707,0.8517210325753689,2.8491317589942584,0.5928571428571429,0.32105263157894737,0.682011181480614,1.352583665468224,0.0,0.0,0.4,0.15789473684210525,0.2235294117647059,0.08823529411764705,1.4143729338917093,5.518942322531886,0.8,0.42105263157894735,1.029447678661292,2.5077997798660707,0.024705882352941175,0.07176470588235294,0.09647058823529411,5.1,0.15,134.94328671492548,26.988657342985096,26.988657342985096,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,9,10,10,0.00962,30.743801,30.753421000000003,1.4778059949337417,3.194317226063466,0.7204040404040404,0.3894736842105263,1.3109313946125887,1.0110870793161515,1.532954151908486,1.4142135623730951,2.000000007361971,0.6363636363636364,0.3157894736842105,1.1791443850450283,0.9379382048274242,1.0000000030313998,1.7320717597898834,5.518942315169915,0.8,0.42105263157894735,1.685860950805239,1.1602648422664226,2.5077997768346707,1.0670052462532718,2.5854336280268204,0.5534680134680134,0.29239766081871343,0.7486460501011194,1.227989010233266,0.0,0.0,0.14285714285714285,0.05263157894736842,0.07983193277310924,0.029411764705882353,1.7320661373090123,5.518942322531886,0.8,0.42105263157894735,1.1602625271272404,2.5077997798660707,0.03147058823529412,0.07352941176470588,0.105,5.3,0.15588235294117647,269.0838308861205,26.908383088612048,26.908383088612048,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,9,15,15,0.00962,47.152489,47.162109,1.4572264804600628,6.632488748976811,0.704107744107744,0.38947368421052625,1.283081191417863,0.9935064077790592,2.948671837813981,1.4142135623730951,2.000000007361971,0.6,0.3157894736842105,1.1588235294300548,0.9176173492124509,1.0000000030313998,1.7320717597898834,18.038082194876804,0.8,0.42105263157894735,1.685860950805239,1.1602648422664226,7.662739727302213,0.8364406570714803,7.020319418108277,0.5335930735930735,0.2932330827067669,0.6426011058020329,3.054585306616013,0.0,0.0,0.0,0.0,0.0,0.0,1.7320661373090123,18.038082202238776,0.8,0.42105263157894735,1.1602625271272404,7.662739730333613,0.026928104575163397,0.07163398692810458,0.09856209150326797,5.266666666666667,0.15490196078431373,361.2938782341693,24.08625854894462,24.08625854894462,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,9,20,20,0.00962,67.21136,67.22098,1.4465770416220312,6.109577628514022,0.7019536019536019,0.41578947368421054,1.2669355933391724,0.9879175594066727,2.7480613764469504,1.4142135623730951,2.000000007361971,0.6,0.3157894736842105,1.1588235294300548,0.9176173492124509,1.0000000030313998,1.7320717597898834,18.038082194876804,0.8,0.5263157894736842,1.685860950805239,1.1602648422664226,7.721563256713978,0.8900026495979938,6.877588019923846,0.6342578744784626,0.420775623268698,0.7209099032194912,3.0670873270893853,0.0,0.0,0.0,0.0,0.0,0.0,1.7320661373090123,18.038082202238776,0.875,0.7368421052631579,1.2021742918331229,7.839210318568908,0.022058823529411766,0.07834558823529411,0.10040441176470588,5.5,0.16176470588235295,492.6186719187218,24.630933595936092,24.630933595936092,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,10,5,5,0.00962,17.007801,17.017421000000002,1.5413622953953985,3.239621121231701,0.7980952380952381,0.29473684210526313,1.4363156731844093,1.0806729899807381,1.4986675205071711,1.4142135695890599,2.023677822542817,0.6666666666666666,0.21052631578947367,1.1961372573048434,0.9548722541445148,0.9509261622235129,1.7320708562409926,4.38121547697523,0.8571428571428571,0.42105263157894735,1.7177172497651845,1.192197243326123,2.039324019930977,1.1706927276642303,2.4457773917697003,0.3833333333333333,0.16842105263157894,0.6962656329597811,1.1012024554345823,0.0,0.0,0.14285714285714285,0.05263157894736842,0.07983193277310924,0.029411764705882353,1.7320508075688772,3.4119968296652274,0.6,0.3157894736842105,1.0484915089989493,1.581410459273917,0.027058823529411764,0.03764705882352941,0.06470588235294118,4.5,0.1323529411764706,136.77640059601933,27.355280119203865,27.355280119203865,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,10,10,10,0.00962,30.695836,30.705456,1.477795217360894,3.0253354521248697,0.8308658008658009,0.37894736842105264,1.3722402017873827,1.0728112723383156,1.457491068522005,1.4142135695890599,2.023677822542817,0.6666666666666666,0.21052631578947367,1.1961372573048434,0.9548722541445148,0.9509261622235129,1.7320708562409926,4.38121547697523,0.9,0.47368421052631576,1.7416668295971174,1.2161468231580557,2.0687357846368593,1.0670052462532718,2.5854336280268204,0.5534680134680134,0.29239766081871343,0.7486460501011194,1.227989010233266,0.0,0.0,0.14285714285714285,0.05263157894736842,0.07983193277310924,0.029411764705882353,1.7320661373090123,5.518942322531886,0.8,0.42105263157894735,1.1602625271272404,2.5077997798660707,0.03147058823529412,0.07352941176470588,0.105,5.2,0.15294117647058825,269.0838308861205,26.908383088612048,26.908383088612048,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,10,15,15,0.00962,46.543491,46.553111,1.4780150600953665,4.64966586304219,0.8098649498649501,0.4000000000000001,1.3645399700321896,1.06116602614027,2.13809770831149,1.4142135695890599,2.023677822542817,0.6666666666666666,0.21052631578947367,1.1961372573048434,0.9548722541445148,0.9509261622235129,1.7323531373370205,15.87213795993432,0.9,0.5263157894736842,1.751561417697,1.2162630565505377,6.829703865855308,1.019218018852581,5.370400951307138,0.6160563619387149,0.381453634085213,0.7639447982579917,2.424506834291735,0.0,0.0,0.0,0.0,0.0,0.0,1.7325288626192632,17.25335343690955,1.0,0.7368421052631579,1.272217766960873,7.5160867093156964,0.030065359477124184,0.09509803921568627,0.12516339869281046,5.4,0.1588235294117647,385.4921288965474,25.699475259769827,25.699475259769827,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,10,20,20,0.00962,65.565511,65.575131,1.4623271511015237,5.761379196671016,0.8154023754023754,0.43157894736842106,1.349932375822804,1.05780074259019,2.6135090809821833,1.4142135695890599,2.023677822542817,0.6666666666666666,0.21052631578947367,1.1961372573048434,0.9548722541445148,0.9509261622235129,1.7323531373370205,16.656866725263548,0.9,0.5789473684210527,1.751561417697,1.2162630565505377,7.182239239814401,0.9464931808765447,6.813948082883413,0.6673373607816332,0.4523545706371191,0.7626563055036075,3.0585297059550896,0.0,0.0,0.0,0.0,0.0,0.0,1.7325288626192632,18.038082202238776,1.0,0.8421052631578947,1.272217766960873,7.898033847980672,0.02301470588235294,0.08330882352941177,0.1063235294117647,5.675,0.16691176470588234,494.3294244426639,24.716471222133194,24.716471222133194,1.0
BPIC15_1_f2,heuristic_2,randomForestClassifier,genetic_conformance,0.2,11,5,5,0.00962,14.774406,14.784026,1.5413539468982957,2.824309370239083,0.6695238095238094,0.25263157894736843,1.3634351200199044,1.008820812868486,1.3041273877455046,1.4142135623730951,2.000000007361971,0.5,0.15789473684210525,1.1029411764888786,0.8617349962712745,0.9117647089137527,1.7320717597898834,4.411996822303257,0.8,0.42105263157894735,1.685860950805239,1.1602648422664226,2.051998691536635,1.170687164871996,2.306708734699734,0.4933333333333333,0.2263157894736842,0.757733930633567,1.0762918319351846,0.0,0.0,0.14285714285714285,0.05263157894736842,0.07983193277310924,0.029411764705882353,1.7320508075688772,3.4119968296652274,0.8,0.42105263157894735,1.1602562148813023,1.6402339886856818,0.027058823529411764,0.05058823529411765,0.07764705882352942,4.1,0.12058823529411765,137.2887588062771,27.457751761255416,27.457751761255416,1.0
