Initial Auc,Initial F1_score,Initial Accuracy,Initial Mcc,Initial Precision,Initial Recall,Initial Loss,Augmented Auc,Augmented F1_score,Augmented Accuracy,Augmented Mcc,Augmented Precision,Augmented Recall,Augmented Loss,Model,Prefix Length,Augmentation Factor,Simulation
0.8066332365619777,0.6055456994546291,0.8504464285714286,0.25883461320007006,0.5858359133126935,0.6951262426321809,0.25883461320007006,0.8188616169613794,0.6497407620771953,0.9151785714285714,0.3005296785540364,0.6409066295350816,0.660244567607988,0.3005296785540364,xgboost,3,0.3,False
0.8066332365619777,0.6055456994546291,0.8504464285714286,0.25883461320007006,0.5858359133126935,0.6951262426321809,0.25883461320007006,0.7152282924254421,0.5671497584541063,0.9174107142857143,0.1392354319920546,0.5843669250645995,0.557446995689276,0.1392354319920546,xgboost,3,0.3,True
0.8066332365619777,0.6055456994546291,0.8504464285714286,0.25883461320007006,0.5858359133126935,0.6951262426321809,0.25883461320007006,0.8586258467493622,0.6569439610163592,0.9263392857142857,0.31464358029363526,0.6662735849056604,0.6488519398258116,0.31464358029363526,xgboost,3,0.5,False
0.8066332365619777,0.6055456994546291,0.8504464285714286,0.25883461320007006,0.5858359133126935,0.6951262426321809,0.25883461320007006,0.8503562945368172,0.6313060653444161,0.9107142857142857,0.26357187015650463,0.623578556509631,0.6405384006334125,0.26357187015650463,xgboost,3,0.7,False
0.8066332365619777,0.6055456994546291,0.8504464285714286,0.25883461320007006,0.5858359133126935,0.6951262426321809,0.25883461320007006,0.748878332013724,0.5737788606566887,0.9084821428571429,0.14802381200575276,0.5782232704402516,0.5700272719275095,0.14802381200575276,xgboost,3,0.5,True
0.7789214392539808,0.6002595717066841,0.8526785714285714,0.2418848647872079,0.5817232375979112,0.6789830210257763,0.2418848647872079,0.7695082255652327,0.6313060653444161,0.9107142857142857,0.26357187015650463,0.623578556509631,0.6405384006334125,0.26357187015650463,xgboost,5,0.3,False
0.7789214392539808,0.6002595717066841,0.8526785714285714,0.2418848647872079,0.5817232375979112,0.6789830210257763,0.2418848647872079,0.7717075745579308,0.615361410836524,0.9174107142857143,0.231333696149694,0.622248427672956,0.6094396058766605,0.231333696149694,xgboost,5,0.5,False
0.8066332365619777,0.6055456994546291,0.8504464285714286,0.25883461320007006,0.5858359133126935,0.6951262426321809,0.25883461320007006,0.7514735638251078,0.6003122560499611,0.9285714285714286,0.21356179421972907,0.6412625096227867,0.5807161080320226,0.21356179421972907,xgboost,3,0.7,True
0.7789214392539808,0.6002595717066841,0.8526785714285714,0.2418848647872079,0.5817232375979112,0.6789830210257763,0.2418848647872079,0.8347849036685141,0.6280501387117025,0.9084821428571429,0.2575375669530694,0.6189903846153846,0.6393507521773555,0.2575375669530694,xgboost,5,0.7,False
0.7789214392539808,0.6002595717066841,0.8526785714285714,0.2418848647872079,0.5817232375979112,0.6789830210257763,0.2418848647872079,0.7446115949678894,0.6112856416240313,0.9352678571428571,0.24844983181251037,0.6831039755351682,0.5842790534001935,0.24844983181251037,xgboost,5,0.3,True
0.808568663675552,0.6038607634348341,0.8415178571428571,0.26622656689140056,0.5853085706026883,0.7077065188704144,0.26622656689140056,0.8388317058150786,0.651955993283713,0.9308035714285714,0.30859212266072283,0.6778037383177571,0.633896366675464,0.30859212266072283,xgboost,7,0.3,False
0.808568663675552,0.6038607634348341,0.8415178571428571,0.26622656689140056,0.5853085706026883,0.7077065188704144,0.26622656689140056,0.8351367995073459,0.6610874704491725,0.9285714285714286,0.32359395972139937,0.6744757033248082,0.6500395882818686,0.32359395972139937,xgboost,7,0.5,False
0.7789214392539808,0.6002595717066841,0.8526785714285714,0.2418848647872079,0.5817232375979112,0.6789830210257763,0.2418848647872079,0.7574557930852467,0.6070175438596491,0.9017857142857143,0.21584023497269178,0.5983205549470609,0.618456936746723,0.21584023497269178,xgboost,5,0.5,True
0.808568663675552,0.6038607634348341,0.8415178571428571,0.26622656689140056,0.5853085706026883,0.7077065188704144,0.26622656689140056,0.8169261898478051,0.6437847866419295,0.9263392857142857,0.28968907588965614,0.6595177123346138,0.63152106976335,0.28968907588965614,xgboost,7,0.7,False
0.7789214392539808,0.6002595717066841,0.8526785714285714,0.2418848647872079,0.5817232375979112,0.6789830210257763,0.2418848647872079,0.6762558282748307,0.6213637231113172,0.9308035714285714,0.25451553783270253,0.6631944444444444,0.599234626550541,0.25451553783270253,xgboost,5,0.7,True
0.8251957420603501,0.656934408197931,0.8772321428571429,0.36026346388447533,0.6241434063179008,0.7613706342922495,0.36026346388447533,0.8478930236649952,0.6892872385830132,0.9419642857142857,0.3915137241365503,0.7438242118192985,0.6571654790182107,0.3915137241365503,xgboost,9,0.3,False
0.808568663675552,0.6038607634348341,0.8415178571428571,0.26622656689140056,0.5853085706026883,0.7077065188704144,0.26622656689140056,0.7719714964370546,0.6433583263908174,0.9040178571428571,0.29321123581431247,0.6252246469833119,0.6716371953901645,0.29321123581431247,xgboost,7,0.3,True
0.8251957420603501,0.656934408197931,0.8772321428571429,0.36026346388447533,0.6241434063179008,0.7613706342922495,0.36026346388447533,0.8594176123867334,0.6946481637994493,0.9441964285714286,0.40614181569048274,0.7604166666666667,0.6583531274742676,0.40614181569048274,xgboost,9,0.5,False
