Initial Auc,Initial F1_score,Initial Accuracy,Initial Mcc,Initial Precision,Initial Recall,Initial Loss,Augmented Auc,Augmented F1_score,Augmented Accuracy,Augmented Mcc,Augmented Precision,Augmented Recall,Augmented Loss,Model,Prefix Length,Augmentation Factor,Simulation
0.8051282051282053,0.7030615755073959,0.8226495726495726,0.40950008862104675,0.6912258064516129,0.7192307692307692,0.40950008862104675,0.7997370151216305,0.6737130673164787,0.7799145299145299,0.37123507714472664,0.6571580063626723,0.7192307692307692,0.37123507714472664,xgboost,3,0.3,False
0.8051282051282053,0.7030615755073959,0.8226495726495726,0.40950008862104675,0.6912258064516129,0.7192307692307692,0.40950008862104675,0.8302103879026956,0.6923076923076923,0.7970085470085471,0.40384954550196994,0.6737891737891738,0.7346153846153847,0.40384954550196994,xgboost,3,0.5,False
0.8051282051282053,0.7030615755073959,0.8226495726495726,0.40950008862104675,0.6912258064516129,0.7192307692307692,0.40950008862104675,0.7977975016436555,0.7158883951336781,0.8397435897435898,0.4319297483312999,0.7127476313522825,0.7192307692307692,0.4319297483312999,xgboost,3,0.7,False
0.8047008547008547,0.6904761904761905,0.8076923076923077,0.388851385741216,0.6755062680810029,0.7153846153846153,0.388851385741216,0.815680473372781,0.6765892472835208,0.7756410256410257,0.38525029011413614,0.6598976147869617,0.7320512820512821,0.38525029011413614,xgboost,4,0.3,False
0.8047008547008547,0.6904761904761905,0.8076923076923077,0.388851385741216,0.6755062680810029,0.7153846153846153,0.388851385741216,0.8454470742932282,0.6810883140053523,0.7649572649572649,0.4177206794470868,0.6667924528301887,0.7615384615384615,0.4177206794470868,xgboost,4,0.5,False
0.8047008547008547,0.6904761904761905,0.8076923076923077,0.388851385741216,0.6755062680810029,0.7153846153846153,0.388851385741216,0.8007889546351086,0.680327868852459,0.782051282051282,0.3877833671647407,0.662907268170426,0.7307692307692308,0.3877833671647407,xgboost,4,0.7,False
0.8056541748849442,0.7283141051323353,0.8482905982905983,0.45664602598661014,0.7271647522046143,0.7294871794871796,0.45664602598661014,0.7995069033530572,0.7343456203214248,0.8632478632478633,0.47280629445810884,0.7564201732673268,0.717948717948718,0.47280629445810884,xgboost,5,0.3,False
0.8056541748849442,0.7283141051323353,0.8482905982905983,0.45664602598661014,0.7271647522046143,0.7294871794871796,0.45664602598661014,0.7911242603550296,0.71178133040874,0.844017094017094,0.424014683159196,0.717756199063638,0.7064102564102563,0.424014683159196,xgboost,5,0.5,False
0.8056541748849442,0.7283141051323353,0.8482905982905983,0.45664602598661014,0.7271647522046143,0.7294871794871796,0.45664602598661014,0.7882149901380671,0.7190698849993682,0.8376068376068376,0.43919166864467213,0.711311335687325,0.7282051282051283,0.43919166864467213,xgboost,5,0.7,False
0.8224523339907954,0.71633649153029,0.8376068376068376,0.4332703708837177,0.7103794642857142,0.7230769230769232,0.4332703708837177,0.7778435239973702,0.6550508578863372,0.7542735042735043,0.349241721160661,0.642419802759616,0.7141025641025641,0.349241721160661,xgboost,6,0.3,False
0.8224523339907954,0.71633649153029,0.8376068376068376,0.4332703708837177,0.7103794642857142,0.7230769230769232,0.4332703708837177,0.7990138067061143,0.6892541213596739,0.8012820512820513,0.3911115376759852,0.6724208428100483,0.7217948717948718,0.3911115376759852,xgboost,6,0.5,False
0.8224523339907954,0.71633649153029,0.8376068376068376,0.4332703708837177,0.7103794642857142,0.7230769230769232,0.4332703708837177,0.768113083497699,0.723076923076923,0.8461538461538461,0.4461538461538462,0.7230769230769231,0.7230769230769231,0.4461538461538462,xgboost,6,0.7,False
0.8001314924391847,0.712816006181865,0.8269230769230769,0.4300088106703481,0.6992098207986455,0.7320512820512821,0.4300088106703481,0.8224194608809994,0.7429356118400976,0.8653846153846154,0.48838064168287937,0.7598354859120855,0.7294871794871796,0.48838064168287937,xgboost,7,0.3,False
0.8001314924391847,0.712816006181865,0.8269230769230769,0.4300088106703481,0.6992098207986455,0.7320512820512821,0.4300088106703481,0.8101084812623274,0.7514705882352941,0.8888888888888888,0.5416273266424015,0.8531187122736419,0.7076923076923076,0.5416273266424015,xgboost,7,0.5,False
0.8001314924391847,0.712816006181865,0.8269230769230769,0.4300088106703481,0.6992098207986455,0.7320512820512821,0.4300088106703481,0.8297337278106509,0.7317460317460318,0.8333333333333334,0.47217668268576235,0.7131147540983607,0.7615384615384615,0.47217668268576235,xgboost,7,0.7,False
0.7938034188034189,0.7153519804768163,0.8269230769230769,0.43612793416338697,0.7004890654958735,0.7371794871794872,0.43612793416338697,0.8102892833662065,0.7217336879987482,0.8376068376068376,0.4450955491205118,0.7122607655502392,0.7333333333333333,0.4450955491205118,xgboost,8,0.3,False
0.7938034188034189,0.7153519804768163,0.8269230769230769,0.43612793416338697,0.7004890654958735,0.7371794871794872,0.43612793416338697,0.8018080210387903,0.7382615881601682,0.8568376068376068,0.47669344575038375,0.7421374045801528,0.7346153846153847,0.47669344575038375,xgboost,8,0.5,False
0.7938034188034189,0.7153519804768163,0.8269230769230769,0.43612793416338697,0.7004890654958735,0.7371794871794872,0.43612793416338697,0.7811308349769889,0.7510963860673963,0.8696581196581197,0.5047509425214116,0.7685450552722671,0.7371794871794872,0.5047509425214116,xgboost,8,0.7,False
0.8364891518737673,0.6889546548956661,0.7735042735042735,0.42901647387855035,0.6725516889304859,0.7666666666666666,0.42901647387855035,0.7964168310322156,0.7365152010460934,0.8675213675213675,0.48019603839902475,0.7676470588235293,0.7153846153846154,0.48019603839902475,xgboost,9,0.3,False
